stop_id,stop_name,stop_lat,stop_lon,hour,day_of_week,is_rush_hour,is_weekend,crowd_level_code,crowd_level
33513,Kodichikkanahalli,12.89826,77.61804,11,0,0,0,1,Medium
34967,Thotagere Village,13.1361,77.446,19,5,1,1,1,Medium
34967,Thotagere Village,13.1361,77.446,10,4,0,0,1,Medium
34967,Thotagere Village,13.1361,77.446,16,2,0,0,1,Medium
33302,Kammasandra,13.03453,77.43939,17,0,1,0,3,Very High
33302,Kammasandra,13.03453,77.43939,20,2,0,0,0,Low
33302,Kammasandra,13.03453,77.43939,22,2,0,0,0,Low
22620,White Field Post Office,12.96932,77.74996,18,5,1,1,0,Low
22620,White Field Post Office,12.96932,77.74996,9,2,1,0,2,High
22620,White Field Post Office,12.96932,77.74996,14,4,0,0,0,Low
34023,Mylappanahalli Cross,13.14854,77.55196,19,3,1,0,2,High
34023,Mylappanahalli Cross,13.14854,77.55196,10,2,0,0,1,Medium
34023,Mylappanahalli Cross,13.14854,77.55196,16,0,0,0,1,Medium
32146,Bukkasagara,12.77881,77.61964,13,3,0,0,1,Medium
32146,Bukkasagara,12.77881,77.61964,9,5,1,1,0,Low
32146,Bukkasagara,12.77881,77.61964,14,4,0,0,0,Low
32621,Ganakal,12.85246,77.35726,8,5,1,1,0,Low
32621,Ganakal,12.85246,77.35726,21,6,0,1,0,Low
32621,Ganakal,12.85246,77.35726,15,5,0,1,0,Low
20771,Eco Space,12.92838,77.6812,14,6,0,1,1,Medium
20771,Eco Space,12.92838,77.6812,18,0,1,0,3,Very High
20771,Eco Space,12.92838,77.6812,14,6,0,1,0,Low
36410,CS-St Clare School,12.91469,77.44763,10,4,0,0,0,Low
36410,CS-St Clare School,12.91469,77.44763,18,5,1,1,1,Medium
36410,CS-St Clare School,12.91469,77.44763,9,2,1,0,3,Very High
21661,Arehalli,12.90857,77.53841,18,6,1,1,1,Medium
21661,Arehalli,12.90857,77.53841,16,2,0,0,2,High
21661,Arehalli,12.90857,77.53841,8,0,1,0,3,Very High
22829,Varthur Kodi,12.95664,77.74472,19,5,1,1,1,Medium
22829,Varthur Kodi,12.95664,77.74472,8,2,1,0,2,High
22829,Varthur Kodi,12.95664,77.74472,12,2,0,0,1,Medium
32582,E Muthsandra,13.14543,77.81562,6,3,0,0,1,Medium
32582,E Muthsandra,13.14543,77.81562,12,1,0,0,1,Medium
32582,E Muthsandra,13.14543,77.81562,20,6,0,1,0,Low
34025,Mylapura Gate,13.10731,77.87333,15,0,0,0,0,Low
34025,Mylapura Gate,13.10731,77.87333,20,1,0,0,0,Low
34025,Mylapura Gate,13.10731,77.87333,11,0,0,0,0,Low
36066,Asian Paints Dabaspet,13.23008,77.27239,8,2,1,0,3,Very High
36066,Asian Paints Dabaspet,13.23008,77.27239,22,2,0,0,0,Low
36066,Asian Paints Dabaspet,13.23008,77.27239,16,3,0,0,0,Low
30147,BMTC Training Centre,13.01991,77.44837,17,3,1,0,3,Very High
30147,BMTC Training Centre,13.01991,77.44837,20,2,0,0,0,Low
30147,BMTC Training Centre,13.01991,77.44837,13,3,0,0,1,Medium
36741,Jnanakshi Vidyaniketan School,12.91215,77.51376,9,2,1,0,2,High
36741,Jnanakshi Vidyaniketan School,12.91215,77.51376,15,1,0,0,1,Medium
36741,Jnanakshi Vidyaniketan School,12.91215,77.51376,18,6,1,1,1,Medium
33978,Muneshwara Temple,12.72467,77.75693,8,4,1,0,2,High
33978,Muneshwara Temple,12.72467,77.75693,10,1,0,0,1,Medium
33978,Muneshwara Temple,12.72467,77.75693,8,1,1,0,3,Very High
36062,Ainahalli,13.2585,77.38762,15,2,0,0,0,Low
36062,Ainahalli,13.2585,77.38762,19,0,1,0,2,High
36062,Ainahalli,13.2585,77.38762,9,3,1,0,3,Very High
34772,Telecom Layout,12.94843,77.54937,20,4,0,0,0,Low
34772,Telecom Layout,12.94843,77.54937,14,3,0,0,0,Low
34772,Telecom Layout,12.94843,77.54937,20,5,0,1,0,Low
33050,ISRO Layout CRPF,13.13492,77.58284,22,5,0,1,0,Low
33050,ISRO Layout CRPF,13.13492,77.58284,16,2,0,0,0,Low
33050,ISRO Layout CRPF,13.13492,77.58284,14,5,0,1,0,Low
35483,Anchipura Cross,12.79006,77.44125,17,5,1,1,0,Low
35483,Anchipura Cross,12.79006,77.44125,18,5,1,1,0,Low
35483,Anchipura Cross,12.79006,77.44125,14,6,0,1,0,Low
33420,Kempaiahnapalya Cross,12.73298,77.44009,7,4,1,0,3,Very High
33420,Kempaiahnapalya Cross,12.73298,77.44009,7,2,1,0,3,Very High
33420,Kempaiahnapalya Cross,12.73298,77.44009,12,4,0,0,0,Low
23359,Gottigere,12.85518,77.58868,12,5,0,1,0,Low
23359,Gottigere,12.85518,77.58868,10,5,0,1,0,Low
23359,Gottigere,12.85518,77.58868,17,6,1,1,0,Low
32638,Gangasandra,12.84622,77.47075,17,0,1,0,2,High
32638,Gangasandra,12.84622,77.47075,12,2,0,0,1,Medium
32638,Gangasandra,12.84622,77.47075,8,5,1,1,1,Medium
38784,Shaneshwaraswamy Temple Sheshagirihalli,12.84289,77.42114,19,6,1,1,0,Low
38784,Shaneshwaraswamy Temple Sheshagirihalli,12.84289,77.42114,10,3,0,0,1,Medium
38784,Shaneshwaraswamy Temple Sheshagirihalli,12.84289,77.42114,15,6,0,1,0,Low
22188,Konanakunte,12.88617,77.56658,11,0,0,0,1,Medium
22188,Konanakunte,12.88617,77.56658,15,6,0,1,0,Low
22188,Konanakunte,12.88617,77.56658,14,3,0,0,1,Medium
35841,Gavinagamangala Gate,12.93605,77.2435,9,1,1,0,3,Very High
35841,Gavinagamangala Gate,12.93605,77.2435,13,1,0,0,0,Low
35841,Gavinagamangala Gate,12.93605,77.2435,15,4,0,0,0,Low
33463,Kere Guddadahalli,13.0795,77.51555,13,5,0,1,0,Low
33463,Kere Guddadahalli,13.0795,77.51555,8,1,1,0,3,Very High
33463,Kere Guddadahalli,13.0795,77.51555,18,3,1,0,2,High
35080,Marenahalli,12.9149,77.58588,19,5,1,1,0,Low
35080,Marenahalli,12.9149,77.58588,6,2,0,0,0,Low
35080,Marenahalli,12.9149,77.58588,10,4,0,0,1,Medium
22178,Kodihalli,12.96,77.64758,19,2,1,0,2,High
22178,Kodihalli,12.96,77.64758,11,0,0,0,2,High
22178,Kodihalli,12.96,77.64758,7,3,1,0,3,Very High
32393,D Souza Nagara,12.93199,77.53289,7,3,1,0,3,Very High
32393,D Souza Nagara,12.93199,77.53289,13,1,0,0,1,Medium
32393,D Souza Nagara,12.93199,77.53289,13,4,0,0,2,High
28946,Medi Agrahara,13.0984,77.52523,16,5,0,1,0,Low
28946,Medi Agrahara,13.0984,77.52523,8,3,1,0,2,High
28946,Medi Agrahara,13.0984,77.52523,17,0,1,0,2,High
34057,Gundappa Road,13.04256,77.5733,11,0,0,0,1,Medium
34057,Gundappa Road,13.04256,77.5733,11,2,0,0,1,Medium
34057,Gundappa Road,13.04256,77.5733,13,3,0,0,2,High
33669,Lakshmaiah Badavane,12.9809,77.46432,6,6,0,1,0,Low
33669,Lakshmaiah Badavane,12.9809,77.46432,9,1,1,0,2,High
33669,Lakshmaiah Badavane,12.9809,77.46432,8,3,1,0,2,High
21812,Chamarajapet,12.95627,77.56744,8,3,1,0,3,Very High
21812,Chamarajapet,12.95627,77.56744,7,1,1,0,2,High
21812,Chamarajapet,12.95627,77.56744,11,0,0,0,1,Medium
37982,Prestige Shantiniketana /Manipal Hospital,12.98916,77.72667,9,5,1,1,1,Medium
37982,Prestige Shantiniketana /Manipal Hospital,12.98916,77.72667,21,3,0,0,0,Low
37982,Prestige Shantiniketana /Manipal Hospital,12.98916,77.72667,8,4,1,0,2,High
38872,CMP Centre and School,12.95908,77.6122,7,2,1,0,2,High
38872,CMP Centre and School,12.95908,77.6122,13,6,0,1,0,Low
38872,CMP Centre and School,12.95908,77.6122,11,6,0,1,1,Medium
20862,Swamy Vivekananda Metro Station/Isolation Hospital,12.98507,77.6434,15,1,0,0,1,Medium
20862,Swamy Vivekananda Metro Station/Isolation Hospital,12.98507,77.6434,16,4,0,0,2,High
20862,Swamy Vivekananda Metro Station/Isolation Hospital,12.98507,77.6434,10,3,0,0,1,Medium
32814,Hakki Pikki Colony Cross,12.80245,77.55883,15,6,0,1,0,Low
32814,Hakki Pikki Colony Cross,12.80245,77.55883,13,3,0,0,1,Medium
32814,Hakki Pikki Colony Cross,12.80245,77.55883,14,2,0,0,1,Medium
39632,Subramanya Swamy Temple,12.88668,77.74248,22,4,0,0,1,Medium
39632,Subramanya Swamy Temple,12.88668,77.74248,13,4,0,0,1,Medium
39632,Subramanya Swamy Temple,12.88668,77.74248,21,1,0,0,0,Low
38145,Swabiman Park,12.91229,77.6414,8,5,1,1,1,Medium
38145,Swabiman Park,12.91229,77.6414,18,2,1,0,2,High
38145,Swabiman Park,12.91229,77.6414,10,1,0,0,1,Medium
39609,Prestige Primrose Hills,12.868,77.52301,12,5,0,1,0,Low
39609,Prestige Primrose Hills,12.868,77.52301,8,5,1,1,1,Medium
39609,Prestige Primrose Hills,12.868,77.52301,6,5,0,1,0,Low
25179,Dyavasandra Cross,12.75792,77.64053,15,3,0,0,0,Low
25179,Dyavasandra Cross,12.75792,77.64053,11,5,0,1,0,Low
25179,Dyavasandra Cross,12.75792,77.64053,14,6,0,1,0,Low
38868,CS-Domlur Marriad Accomadation,12.96205,77.63381,20,0,0,0,0,Low
38868,CS-Domlur Marriad Accomadation,12.96205,77.63381,9,4,1,0,3,Very High
38868,CS-Domlur Marriad Accomadation,12.96205,77.63381,11,4,0,0,1,Medium
25581,Gudde Devastana Kamalanagara,12.99533,77.53324,13,2,0,0,0,Low
25581,Gudde Devastana Kamalanagara,12.99533,77.53324,11,6,0,1,0,Low
25581,Gudde Devastana Kamalanagara,12.99533,77.53324,21,5,0,1,1,Medium
33870,Maruthi School,12.88128,77.57587,8,3,1,0,3,Very High
33870,Maruthi School,12.88128,77.57587,20,1,0,0,0,Low
33870,Maruthi School,12.88128,77.57587,19,4,1,0,3,Very High
35140,Bannerughatta Circle,12.81386,77.58123,19,1,1,0,2,High
35140,Bannerughatta Circle,12.81386,77.58123,16,2,0,0,1,Medium
35140,Bannerughatta Circle,12.81386,77.58123,13,6,0,1,1,Medium
28888,Matta Village,12.88136,77.29174,8,5,1,1,1,Medium
28888,Matta Village,12.88136,77.29174,6,0,0,0,0,Low
28888,Matta Village,12.88136,77.29174,7,3,1,0,2,High
21849,Chowdappanahalli,13.14852,77.75373,10,4,0,0,1,Medium
21849,Chowdappanahalli,13.14852,77.75373,18,4,1,0,2,High
21849,Chowdappanahalli,13.14852,77.75373,6,0,0,0,0,Low
21963,Glass Factory,13.03429,77.62277,8,0,1,0,3,Very High
21963,Glass Factory,13.03429,77.62277,17,0,1,0,3,Very High
21963,Glass Factory,13.03429,77.62277,19,5,1,1,1,Medium
29494,Ambika School,13.15775,77.33712,9,6,1,1,1,Medium
29494,Ambika School,13.15775,77.33712,16,2,0,0,1,Medium
29494,Ambika School,13.15775,77.33712,14,6,0,1,0,Low
34645,Sompura Gate,12.86187,77.7718,22,2,0,0,0,Low
34645,Sompura Gate,12.86187,77.7718,9,4,1,0,3,Very High
34645,Sompura Gate,12.86187,77.7718,22,5,0,1,0,Low
35586,4th Stone NICE Road,13.009,77.47509,13,6,0,1,1,Medium
35586,4th Stone NICE Road,13.009,77.47509,10,1,0,0,0,Low
35586,4th Stone NICE Road,13.009,77.47509,7,2,1,0,3,Very High
28998,Milk Colony,13.00914,77.55971,16,1,0,0,1,Medium
28998,Milk Colony,13.00914,77.55971,16,1,0,0,1,Medium
28998,Milk Colony,13.00914,77.55971,16,6,0,1,0,Low
21102,Prasanna Theatre,12.97542,77.55288,15,4,0,0,2,High
21102,Prasanna Theatre,12.97542,77.55288,12,6,0,1,0,Low
21102,Prasanna Theatre,12.97542,77.55288,11,1,0,0,0,Low
34401,Ravindra Nagara,13.04995,77.51634,21,4,0,0,1,Medium
34401,Ravindra Nagara,13.04995,77.51634,20,6,0,1,0,Low
34401,Ravindra Nagara,13.04995,77.51634,11,0,0,0,1,Medium
28596,Madapura Cross Bidadi,12.76177,77.32802,9,6,1,1,0,Low
28596,Madapura Cross Bidadi,12.76177,77.32802,14,6,0,1,0,Low
28596,Madapura Cross Bidadi,12.76177,77.32802,9,1,1,0,3,Very High
24996,Dinnur Cross,13.25084,77.80132,18,5,1,1,0,Low
24996,Dinnur Cross,13.25084,77.80132,17,6,1,1,1,Medium
24996,Dinnur Cross,13.25084,77.80132,14,6,0,1,0,Low
26350,Jinnagara Cross,13.02978,77.82616,21,6,0,1,0,Low
26350,Jinnagara Cross,13.02978,77.82616,9,3,1,0,3,Very High
26350,Jinnagara Cross,13.02978,77.82616,13,0,0,0,1,Medium
20973,Madivala,12.92166,77.62146,8,1,1,0,3,Very High
20973,Madivala,12.92166,77.62146,21,3,0,0,1,Medium
20973,Madivala,12.92166,77.62146,15,4,0,0,1,Medium
33145,Graphite Junction,12.98515,77.70805,6,1,0,0,0,Low
33145,Graphite Junction,12.98515,77.70805,17,6,1,1,1,Medium
33145,Graphite Junction,12.98515,77.70805,18,4,1,0,3,Very High
22382,Nagavara Junction Petrol Bunk,13.04189,77.62498,15,6,0,1,0,Low
22382,Nagavara Junction Petrol Bunk,13.04189,77.62498,7,3,1,0,3,Very High
22382,Nagavara Junction Petrol Bunk,13.04189,77.62498,10,2,0,0,1,Medium
23901,Ambedkar Nagara,12.89929,77.71273,16,0,0,0,1,Medium
23901,Ambedkar Nagara,12.89929,77.71273,13,3,0,0,0,Low
23901,Ambedkar Nagara,12.89929,77.71273,15,0,0,0,0,Low
24904,Devagere Cross,12.86431,77.45713,22,0,0,0,0,Low
24904,Devagere Cross,12.86431,77.45713,19,6,1,1,0,Low
24904,Devagere Cross,12.86431,77.45713,19,6,1,1,1,Medium
23473,RBI Layout,12.88801,77.5819,10,4,0,0,1,Medium
23473,RBI Layout,12.88801,77.5819,20,6,0,1,0,Low
23473,RBI Layout,12.88801,77.5819,11,4,0,0,1,Medium
20826,Hegganahalli Cross,12.99974,77.50404,15,2,0,0,1,Medium
20826,Hegganahalli Cross,12.99974,77.50404,9,1,1,0,3,Very High
20826,Hegganahalli Cross,12.99974,77.50404,17,0,1,0,3,Very High
29809,BDA Complex Cross Nagarabhavi,12.97211,77.51293,18,3,1,0,3,Very High
29809,BDA Complex Cross Nagarabhavi,12.97211,77.51293,15,2,0,0,0,Low
29809,BDA Complex Cross Nagarabhavi,12.97211,77.51293,17,1,1,0,3,Very High
30181,Bordugallu,12.96819,77.28955,16,3,0,0,1,Medium
30181,Bordugallu,12.96819,77.28955,7,0,1,0,3,Very High
30181,Bordugallu,12.96819,77.28955,21,6,0,1,0,Low
23599,Wilson Garden 10th Cross,12.94752,77.59831,7,3,1,0,3,Very High
23599,Wilson Garden 10th Cross,12.94752,77.59831,9,6,1,1,0,Low
23599,Wilson Garden 10th Cross,12.94752,77.59831,17,4,1,0,3,Very High
23410,Maranagere,12.88227,77.85212,10,4,0,0,0,Low
23410,Maranagere,12.88227,77.85212,10,4,0,0,0,Low
23410,Maranagere,12.88227,77.85212,9,3,1,0,2,High
33183,Junnasandra Cross,13.19213,77.47712,20,5,0,1,0,Low
33183,Junnasandra Cross,13.19213,77.47712,21,5,0,1,0,Low
33183,Junnasandra Cross,13.19213,77.47712,9,2,1,0,3,Very High
37962,Mantri Green Apartment Sampige Talkies,12.99319,77.57045,13,1,0,0,1,Medium
37962,Mantri Green Apartment Sampige Talkies,12.99319,77.57045,8,1,1,0,3,Very High
37962,Mantri Green Apartment Sampige Talkies,12.99319,77.57045,18,6,1,1,1,Medium
33058,ITI Layout,12.96784,77.50223,15,0,0,0,2,High
33058,ITI Layout,12.96784,77.50223,18,5,1,1,2,High
33058,ITI Layout,12.96784,77.50223,12,3,0,0,2,High
33198,K Narayanapura Cross,13.06754,77.63392,22,0,0,0,1,Medium
33198,K Narayanapura Cross,13.06754,77.63392,15,3,0,0,1,Medium
33198,K Narayanapura Cross,13.06754,77.63392,9,6,1,1,1,Medium
35925,BEML Layout 5th Stage,12.90692,77.52105,14,2,0,0,1,Medium
35925,BEML Layout 5th Stage,12.90692,77.52105,14,2,0,0,1,Medium
35925,BEML Layout 5th Stage,12.90692,77.52105,22,5,0,1,0,Low
29554,Arahalli,13.22301,77.9487,15,1,0,0,1,Medium
29554,Arahalli,13.22301,77.9487,11,4,0,0,0,Low
29554,Arahalli,13.22301,77.9487,13,0,0,0,1,Medium
30742,Kanchugaranahalli Colony,12.71595,77.44081,11,6,0,1,1,Medium
30742,Kanchugaranahalli Colony,12.71595,77.44081,20,3,0,0,0,Low
30742,Kanchugaranahalli Colony,12.71595,77.44081,15,6,0,1,0,Low
22087,Ittige Factory,13.10253,77.62899,12,2,0,0,1,Medium
22087,Ittige Factory,13.10253,77.62899,12,6,0,1,0,Low
22087,Ittige Factory,13.10253,77.62899,8,6,1,1,0,Low
32182,Byramangala Lake,12.77614,77.42026,19,5,1,1,1,Medium
32182,Byramangala Lake,12.77614,77.42026,14,5,0,1,0,Low
32182,Byramangala Lake,12.77614,77.42026,21,2,0,0,0,Low
35309,HSBC,12.89273,77.59915,22,2,0,0,1,Medium
35309,HSBC,12.89273,77.59915,20,1,0,0,0,Low
35309,HSBC,12.89273,77.59915,9,1,1,0,3,Very High
35625,Balaji Layout 100ft Road,12.87772,77.53984,13,5,0,1,0,Low
35625,Balaji Layout 100ft Road,12.87772,77.53984,14,1,0,0,1,Medium
35625,Balaji Layout 100ft Road,12.87772,77.53984,6,2,0,0,0,Low
38869,CS-Tarapura Officer Colony,12.99015,77.61575,22,6,0,1,0,Low
38869,CS-Tarapura Officer Colony,12.99015,77.61575,7,5,1,1,0,Low
38869,CS-Tarapura Officer Colony,12.99015,77.61575,9,0,1,0,3,Very High
21028,Modi Hospital,12.99749,77.54586,11,2,0,0,1,Medium
21028,Modi Hospital,12.99749,77.54586,7,5,1,1,1,Medium
21028,Modi Hospital,12.99749,77.54586,13,1,0,0,1,Medium
35196,Padmanabha Nagara,12.91811,77.55964,14,0,0,0,1,Medium
35196,Padmanabha Nagara,12.91811,77.55964,22,3,0,0,0,Low
35196,Padmanabha Nagara,12.91811,77.55964,21,6,0,1,0,Low
38658,Hebbagodi,12.82583,77.68271,15,6,0,1,0,Low
38658,Hebbagodi,12.82583,77.68271,15,0,0,0,1,Medium
38658,Hebbagodi,12.82583,77.68271,7,0,1,0,2,High
38068,Cargo Village,13.19956,77.68225,10,0,0,0,1,Medium
38068,Cargo Village,13.19956,77.68225,19,6,1,1,1,Medium
38068,Cargo Village,13.19956,77.68225,15,5,0,1,0,Low
35359,Kendriya Sadana Koramangala,12.92596,77.62026,16,5,0,1,0,Low
35359,Kendriya Sadana Koramangala,12.92596,77.62026,20,2,0,0,0,Low
35359,Kendriya Sadana Koramangala,12.92596,77.62026,11,6,0,1,2,High
27659,Pepsi Factory,13.14395,77.34502,14,3,0,0,1,Medium
27659,Pepsi Factory,13.14395,77.34502,10,5,0,1,0,Low
27659,Pepsi Factory,13.14395,77.34502,22,0,0,0,1,Medium
29629,CS-Bagmane Tech Park,12.97947,77.6641,12,5,0,1,1,Medium
29629,CS-Bagmane Tech Park,12.97947,77.6641,19,6,1,1,1,Medium
29629,CS-Bagmane Tech Park,12.97947,77.6641,9,1,1,0,3,Very High
32033,Bheemajyothi Nagara Shankara Mutt,13.00257,77.54096,9,1,1,0,3,Very High
32033,Bheemajyothi Nagara Shankara Mutt,13.00257,77.54096,17,2,1,0,3,Very High
32033,Bheemajyothi Nagara Shankara Mutt,13.00257,77.54096,7,3,1,0,3,Very High
38139,Born Babies,12.90929,77.63804,8,5,1,1,0,Low
38139,Born Babies,12.90929,77.63804,13,2,0,0,1,Medium
38139,Born Babies,12.90929,77.63804,20,5,0,1,0,Low
35163,Ramakrishnapura Gate,12.77904,77.70215,22,2,0,0,0,Low
35163,Ramakrishnapura Gate,12.77904,77.70215,6,5,0,1,0,Low
35163,Ramakrishnapura Gate,12.77904,77.70215,12,6,0,1,0,Low
26724,Sugganahalli,12.79946,77.31889,19,1,1,0,2,High
26724,Sugganahalli,12.79946,77.31889,12,3,0,0,1,Medium
26724,Sugganahalli,12.79946,77.31889,22,2,0,0,0,Low
25912,Honachenahalli,13.01836,77.85491,12,0,0,0,1,Medium
25912,Honachenahalli,13.01836,77.85491,14,3,0,0,1,Medium
25912,Honachenahalli,13.01836,77.85491,6,5,0,1,0,Low
35644,B Hosur Circle,12.74247,77.4482,10,6,0,1,0,Low
35644,B Hosur Circle,12.74247,77.4482,19,3,1,0,3,Very High
35644,B Hosur Circle,12.74247,77.4482,8,3,1,0,2,High
33019,I Basapura,13.24273,77.82252,20,2,0,0,0,Low
33019,I Basapura,13.24273,77.82252,16,3,0,0,0,Low
33019,I Basapura,13.24273,77.82252,11,4,0,0,1,Medium
38633,CS-Depot-42 Gate,12.89509,77.7055,15,3,0,0,1,Medium
38633,CS-Depot-42 Gate,12.89509,77.7055,16,1,0,0,1,Medium
38633,CS-Depot-42 Gate,12.89509,77.7055,17,6,1,1,0,Low
24260,Chikka Devasandra KR Puram,13.00423,77.70605,10,5,0,1,0,Low
24260,Chikka Devasandra KR Puram,13.00423,77.70605,15,5,0,1,0,Low
24260,Chikka Devasandra KR Puram,13.00423,77.70605,16,2,0,0,0,Low
26734,Sulibele Quarters,13.18893,77.80546,17,1,1,0,2,High
26734,Sulibele Quarters,13.18893,77.80546,20,6,0,1,0,Low
26734,Sulibele Quarters,13.18893,77.80546,17,1,1,0,2,High
32619,Ganakal,12.95726,77.38162,17,6,1,1,0,Low
32619,Ganakal,12.95726,77.38162,15,5,0,1,0,Low
32619,Ganakal,12.95726,77.38162,16,3,0,0,1,Medium
28549,Lohithanagara (Nelamangala),13.10713,77.38233,12,3,0,0,1,Medium
28549,Lohithanagara (Nelamangala),13.10713,77.38233,20,3,0,0,0,Low
28549,Lohithanagara (Nelamangala),13.10713,77.38233,14,4,0,0,0,Low
22421,Ramamurthy Nagara Police Station,13.01201,77.66788,18,4,1,0,3,Very High
22421,Ramamurthy Nagara Police Station,13.01201,77.66788,22,4,0,0,1,Medium
22421,Ramamurthy Nagara Police Station,13.01201,77.66788,7,5,1,1,0,Low
20592,8th Main Kamalanagara,12.99163,77.53839,9,2,1,0,3,Very High
20592,8th Main Kamalanagara,12.99163,77.53839,17,0,1,0,2,High
20592,8th Main Kamalanagara,12.99163,77.53839,18,2,1,0,3,Very High
28797,Maramma Temple,12.96314,77.55906,15,2,0,0,0,Low
28797,Maramma Temple,12.96314,77.55906,22,0,0,0,1,Medium
28797,Maramma Temple,12.96314,77.55906,8,1,1,0,3,Very High
22661,Steel Factory Banasawadi,13.01333,77.6498,16,5,0,1,0,Low
22661,Steel Factory Banasawadi,13.01333,77.6498,10,1,0,0,2,High
22661,Steel Factory Banasawadi,13.01333,77.6498,8,6,1,1,0,Low
21489,Cholanayakanahalli,12.96024,77.35952,21,0,0,0,0,Low
21489,Cholanayakanahalli,12.96024,77.35952,10,4,0,0,0,Low
21489,Cholanayakanahalli,12.96024,77.35952,21,5,0,1,0,Low
25185,E Muthsandra,13.14535,77.81581,6,5,0,1,0,Low
25185,E Muthsandra,13.14535,77.81581,16,2,0,0,1,Medium
25185,E Muthsandra,13.14535,77.81581,8,0,1,0,2,High
24216,Gowrenahalli,12.72307,77.68131,19,1,1,0,2,High
24216,Gowrenahalli,12.72307,77.68131,14,4,0,0,1,Medium
24216,Gowrenahalli,12.72307,77.68131,7,5,1,1,1,Medium
30735,Kanakadasa Circle,13.2877,77.53917,19,4,1,0,3,Very High
30735,Kanakadasa Circle,13.2877,77.53917,18,4,1,0,3,Very High
30735,Kanakadasa Circle,13.2877,77.53917,17,5,1,1,0,Low
21651,Anugondanahalli Cross,12.95892,77.81598,19,5,1,1,0,Low
21651,Anugondanahalli Cross,12.95892,77.81598,22,4,0,0,0,Low
21651,Anugondanahalli Cross,12.95892,77.81598,15,4,0,0,1,Medium
31046,Kerekodi Thyamagondlu,13.21468,77.30948,19,0,1,0,3,Very High
31046,Kerekodi Thyamagondlu,13.21468,77.30948,21,2,0,0,1,Medium
31046,Kerekodi Thyamagondlu,13.21468,77.30948,20,5,0,1,0,Low
34720,Sulibele KEB,13.18563,77.80042,14,6,0,1,0,Low
34720,Sulibele KEB,13.18563,77.80042,13,1,0,0,1,Medium
34720,Sulibele KEB,13.18563,77.80042,20,2,0,0,0,Low
32504,Dodda Dasarahalli Cross,12.99815,77.84145,6,4,0,0,1,Medium
32504,Dodda Dasarahalli Cross,12.99815,77.84145,17,6,1,1,1,Medium
32504,Dodda Dasarahalli Cross,12.99815,77.84145,14,2,0,0,1,Medium
24722,Concord Apartment Electronic City,12.84056,77.65185,18,1,1,0,2,High
24722,Concord Apartment Electronic City,12.84056,77.65185,11,6,0,1,1,Medium
24722,Concord Apartment Electronic City,12.84056,77.65185,21,5,0,1,0,Low
29417,NICE Road 7th Stone,12.93791,77.46939,6,3,0,0,0,Low
29417,NICE Road 7th Stone,12.93791,77.46939,22,1,0,0,0,Low
29417,NICE Road 7th Stone,12.93791,77.46939,11,0,0,0,1,Medium
21780,Boorugunte,12.84205,77.78377,22,4,0,0,0,Low
21780,Boorugunte,12.84205,77.78377,6,5,0,1,0,Low
21780,Boorugunte,12.84205,77.78377,7,6,1,1,0,Low
35503,Ambedkar Medical College Shampura,13.02327,77.6126,20,5,0,1,0,Low
35503,Ambedkar Medical College Shampura,13.02327,77.6126,10,2,0,0,1,Medium
35503,Ambedkar Medical College Shampura,13.02327,77.6126,19,1,1,0,3,Very High
27985,Rangenahalli Colony,13.11301,77.2865,16,3,0,0,1,Medium
27985,Rangenahalli Colony,13.11301,77.2865,14,6,0,1,0,Low
27985,Rangenahalli Colony,13.11301,77.2865,11,1,0,0,1,Medium
39648,Turahalli Cross,12.89342,77.53819,11,3,0,0,1,Medium
39648,Turahalli Cross,12.89342,77.53819,9,0,1,0,3,Very High
39648,Turahalli Cross,12.89342,77.53819,12,6,0,1,0,Low
30323,Byrashettyhalli,13.15657,77.40339,22,4,0,0,0,Low
30323,Byrashettyhalli,13.15657,77.40339,17,3,1,0,3,Very High
30323,Byrashettyhalli,13.15657,77.40339,15,2,0,0,1,Medium
26744,Sulivara,12.90299,77.36218,9,0,1,0,3,Very High
26744,Sulivara,12.90299,77.36218,6,2,0,0,0,Low
26744,Sulivara,12.90299,77.36218,8,0,1,0,2,High
23322,Munnekolalu Junction,12.9565,77.7049,21,6,0,1,0,Low
23322,Munnekolalu Junction,12.9565,77.7049,16,5,0,1,0,Low
23322,Munnekolalu Junction,12.9565,77.7049,17,4,1,0,2,High
36214,CS-Brigade Millenium,12.8924,77.58191,10,5,0,1,0,Low
36214,CS-Brigade Millenium,12.8924,77.58191,7,2,1,0,2,High
36214,CS-Brigade Millenium,12.8924,77.58191,20,4,0,0,0,Low
35695,Vabasandra,12.81454,77.65059,19,0,1,0,2,High
35695,Vabasandra,12.81454,77.65059,10,6,0,1,0,Low
35695,Vabasandra,12.81454,77.65059,9,5,1,1,1,Medium
34995,Thippuru,12.81505,77.44129,8,4,1,0,2,High
34995,Thippuru,12.81505,77.44129,21,2,0,0,0,Low
34995,Thippuru,12.81505,77.44129,15,3,0,0,1,Medium
38799,Kundalahalli Metro Station,12.97737,77.71639,15,4,0,0,1,Medium
38799,Kundalahalli Metro Station,12.97737,77.71639,12,5,0,1,0,Low
38799,Kundalahalli Metro Station,12.97737,77.71639,11,1,0,0,1,Medium
25877,High School Tharahunase,13.17693,77.59023,16,5,0,1,1,Medium
25877,High School Tharahunase,13.17693,77.59023,19,6,1,1,1,Medium
