route_long_name,route_short_name,agency_id,route_type,route_id,total_stops,avg_stop_lat,avg_stop_lon
Kempegowda Bus Station ⇔ Jigani APC Circle,365-J,1,3,365-J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Jigani APC Circle,V-365J,1,3,V-365J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Jigani Bus Stand,353-C,1,3,353-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Jigani DLF Cloub House,365-H,1,3,365-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Jigani DLF Cloub House,365-JA,1,3,365-JA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Jnana Bharathi West Side Hospital,222-N,1,3,222-N,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Jnanabharathi Layout 1st Block,220-C,1,3,220-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Jnanashakthi Nagara,242-B,1,3,242-B KBS-JSN,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Jodi Ragi Thimmasandra,258-WA,1,3,258-WA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Judicial Layout Water Tank,284-C,1,3,284-C KBS-JLOW,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Judicial Layout YHK,284-C,1,3,284-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Jyothipura Budigere,318 KBS-JTP,1,3,318 KBS-JTP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ K Narayanapura Main Bus Stand,286-F,1,3,286-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ K Narayanapura Main Bus Stand,292-C,1,3,292-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ KPCC Office,KBS-KPTCL,1,3,KBS-KPTCL,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ KR Pura Govt Hospital,300-C,1,3,300-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ KR Pura Govt Hospital,300-H,1,3,300-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ KR Pura Govt Hospital,315,1,3,315,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ KR Pura Govt Hospital,315-MF,1,3,315-MF,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kachohalli,240-R,1,3,240-R,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kadabagere,245-GA,1,3,245-GA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kadugodi Bus Station,333-E,1,3,333-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kadugodi Bus Station,335-E,1,3,335-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kadugodi Bus Station,KBS-13K,1,3,KBS-13K,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kadugodi Bus Station,KBS-1I,1,3,KBS-1I,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kadugodi Bus Station,KBS-1K,1,3,KBS-1K,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kadugodi Bus Station,V-335E,1,3,V-335E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kadusiddanapalya,227-P,1,3,227-P KBS-KSP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kadusonnappanahalli,289-N,1,3,289-N,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kaggadasapura,314 KBS-KDP,1,3,314 KBS-KDP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kaggalipura,226-N,1,3,226-N KBS-KGP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kaggalipura,371-D,1,3,371-D,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kalidasa Layout,36-F,1,3,36-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kalkunte Agrahara,304-J,1,3,304-J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kallur,242-ZD,1,3,242-ZD,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kalyananagara,293,1,3,293 KBS-LGP-KLN,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kalyananagara 302,302-B,1,3,302-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kamalanagara BEML Layout,96-B,1,3,96-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kamalanagara BEML Layout,96-E,1,3,96-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kambipura,218-A,1,3,218-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kammasandra,245-MA,1,3,245-MA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kammasandra,263 KBS-KMS,1,3,263 KBS-KMS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kammasandra,263-R,1,3,263-R,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kammasandra,315-J,1,3,315-J KBS-KLK-KMS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kanasawadi,253-G,1,3,253-G,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kankenahalli,258-VD,1,3,258-VD,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kannamangala,317-P,1,3,317-P,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kannamangala Madhure,258-TA,1,3,258-TA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Karabele,224-C,1,3,224-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Karahalli Cross,298-MH,1,3,298-MH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kariyanapalya,210-W,1,3,210-W,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Karlapura,251-M,1,3,251-M KLP-KBS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Karnataka Slum Board Development Apartment,346-CK,1,3,346-CK,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kasuvinakunte,365-EA,1,3,365-EA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kattihosahalli,258-T,1,3,258-T,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kaval Byrasandra,111-C,1,3,111-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempaiahnapalya,226-NA,1,3,226-NA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempapura,254-D,1,3,254-D KBS-KMP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempapura,254-E,1,3,254-E KBS-KMP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda Bus Station,264-A,1,3,264-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda Bus Station,265,1,3,265,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda Bus Station,265-A,1,3,265-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda Bus Station,82,1,3,82,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda Bus Station,82-A,1,3,82-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda Bus Station,96,1,3,96,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda Bus Station,96-A,1,3,96-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda Bus Station,V-DIVYA,1,3,V-DIVYA DARSHANA-2,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda International Airport,281-AP,1,3,281-AP KBS-KIA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda International Airport,293-AP,1,3,293-AP KBS-KIA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda International Airport,KIA-9,1,3,KIA-9,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kempegowda Swimming Pool,35,1,3,35,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kenchanapura,241-B,1,3,241-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kendriya Vidyalaya ASC Center,KBS-1I,1,3,KBS-1I KBS-KVASC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kendriya Vihara Yelahanka,284 KBS-KVRY,1,3,284 KBS-KVRY,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kengeri Satellite Town,222-A,1,3,222-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kittaganuru,301-F,1,3,301-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kittanahalli,245-J,1,3,245-J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kittanahalli,245-R,1,3,245-R,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kittanahalli,257-C,1,3,257-C KBS-YBS-KTN,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kodagalahatti,282-G,1,3,282-G,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kodagi Bommanahalli,258-MC,1,3,258-MC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kodichikkanahalli,364-G,1,3,364-G,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kodigehalli,285-MF,1,3,285-MF,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kodigehalli,288-D,1,3,288-D,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kodigehalli Canara Bank Colony,288-G,1,3,288-G,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kodihalli Motaganahalli,258-MK,1,3,258-MK,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Koluvarayanahalli,285-H,1,3,285-H KBS-KLRH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kommaggatta BDA Apartment,230-C,1,3,230-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kommasandra,342-N,1,3,342-N KBS-KMS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Koraluru,304-B,1,3,304-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Koramangala 1st Block,171,1,3,171,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Koramangala 1st Block,171-G,1,3,171-G,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Koramangala Bus Station,145,1,3,145 KBS-NLS-KRMTTMC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Koramangala Bus Station,146-F,1,3,146-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Koramangala Bus Station,171,1,3,171 KBS-NGV-KRMTTCMC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kothanuru Hari Nagara,210-B,1,3,210-B KBS-KMT-KTNR,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kothanuru Hari Nagara,215-R,1,3,215-R,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Koyira,298-MK,1,3,298-MK,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kuduregere Madanayakanahalli,250-DT,1,3,250-DT,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kuduregere Madanayakanahalli,250-SA,1,3,250-SA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kuduregere Madanayakanahalli,250-SA,1,3,250-SA KBS-SDN-KDG,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kumaraswamy Layout,15-E,1,3,15-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kumaraswamy Layout 2nd Stage,15-G,1,3,15-G,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kumaraswamy Layout West,210-U,1,3,210-U,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kundana Circle,298-E,1,3,298-E KBS-KDN,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kurubarapalya,227-HA,1,3,227-HA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kuvempunagara Bus station (BTM Layout),168-D,1,3,168-D KBS-KVN,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kuvempunagara Bus station (BTM Layout),25,1,3,25,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kuvempunagara Bus station (BTM Layout),25-A,1,3,25-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Kuvempunagara Bus station (BTM Layout),V-25A,1,3,V-25A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Laggere New Bus Stand,252-E,1,3,252-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Laggere New Bus Stand,252-H,1,3,252-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Lakshmaiah Badavane,241-E,1,3,241-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Lakshmi Temple,217-D,1,3,217-D,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Lakshmipura,242-U,1,3,242-U KBS-LKSMP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Lakshmipura,266-T,1,3,266-T,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Lingadeeranahalli,240-H,1,3,240-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Lingadeeranahalli,243-L,1,3,243-L,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Lottegollahalli,276-C,1,3,276-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ MEG Centre,KBS-SBS-MEG,1,3,KBS-SBS-MEG,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ MEI Layout,250-M,1,3,250-M,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ MICO Shramajeevi Colony Arakere,364-A,1,3,364-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Machohalli,240 KBS-MCH,1,3,240 KBS-MCH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Madanayakanahalli,245-M,1,3,245-M KBS-BMTCTC-MDH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Madhura Nagara,328-K,1,3,328-K,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Magadi,240-MB,1,3,240-MB,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Magadi,V-240M,1,3,V-240M KBS-MGD,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mahadeshwara Badavane,352-B,1,3,352-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mahadeshwara Badavane,352-E,1,3,352-E KBS-MHDB,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mahalakshmi Layout,80,1,3,80,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Malenallasandra,365-B,1,3,365-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mallasandra Health Center,250-L,1,3,250-L,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Malleshpalya New Bus Station(Vignananagar),314-D,1,3,314-D,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Malleshpalya New Bus Station(Vignananagar),314-H,1,3,314-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Malya Adhithi School,402-D,1,3,402-D KBS-MADT,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Manchanabele Colony,227-VA,1,3,227-VA KBS-MCBC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mandur,316-G,1,3,316-G,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Manganahalli,234-C,1,3,234-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Manorayanapalya,114-B,1,3,114-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Manpho Layout,289-SB,1,3,289-SB,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mantanakurchi,242-TA,1,3,242-TA KBS-MTK,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mantanakurchi,258-QA,1,3,258-QA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mantri Green Apartment Sampige Talkies,90-E KBS-MTS,1,3,90-E KBS-MTS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mantri Mall,90-E KBS-MMS,1,3,90-E KBS-MMS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Maranayakanahalli,282-F,1,3,282-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Marasandra,289-GA,1,3,289-GA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Marasandra,296-F,1,3,296-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Marasandra,306-L,1,3,306-L KBS-MSD,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mariyannanapalya,291 KBS-MNP,1,3,291 KBS-MNP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Marsuru,354-C,1,3,354-C,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mattahalli,255-AA,1,3,255-AA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mattahalli,265-E,1,3,265-E,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mavallipura,254 MVP-KBS,1,3,254 MVP-KBS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mayasandra,298-M,1,3,298-M KBS-BMVG-MYS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mayasandra,358 KBS-MYS,1,3,358 KBS-MYS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Meesagaanahalli,282B,1,3,282B KBS-MSGH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mestripalya,290-J,1,3,290-J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mittaganahalli 1,280-K,1,3,280-K,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mohankumar Nagara,99-A,1,3,99-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Muddinapalya,238-VA,1,3,238-VA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Muddinapalya Junction,238-U,1,3,238-U,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Muddinapalya Junction,238-V,1,3,238-V,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mukkodlu,214-C,1,3,214-C KBS-MKD,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Muneshwara Block,36-D,1,3,36-D,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Munnekolalu,333-H,1,3,333-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Muthkur,251-G,1,3,251-G KBS-MTKR,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Muthkur,266-J,1,3,266-J,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Muthyalanagara,271-K,1,3,271-K,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Muttanalluru,350-B,1,3,350-B KBS-MTN,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Muttanalluru,351-M,1,3,351-M,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mutturayanaswamy Doddy,365-S,1,3,365-S,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mutturayanaswamy Doddy,366-KA,1,3,366-KA KBS-MRD,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mylanahalli,258-E,1,3,258-E KBS-MYH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mylanahalli,281-F,1,3,281-F,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mylanahalli,293-KA,1,3,293-KA,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Mylappanahalli,266-N,1,3,266-N KBS-MLP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ NR Colony,31,1,3,31,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ NS Palya,25-H,1,3,25-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Naduvatti,305-S,1,3,305-S,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Naduvatti,317-V,1,3,317-V,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Nagadasanahalli,285-A,1,3,285-A KBS-NGDH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Nagarahole Nagara,241-H,1,3,241-H,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Nagaresh Nagenahalli,292-B,1,3,292-B,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Nagavarapalya,314 KBS-NGWP,1,3,314 KBS-NGWP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Nagenahalli,258-TC,1,3,258-TC,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Nallurahalli,333-G,1,3,333-G,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Nandini Layout Bus Stand,80-A,1,3,80-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Nanjapura,350-E,1,3,350-E KBS-NJP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Narasaiahna Agrahara,285-MP,1,3,285-MP KBS-NAGH,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Narasapura (H D Devegowda Circle),238-UN,1,3,238-UN,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Narasapura (H D Devegowda Circle),238-W,1,3,238-W,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Narasipura,255-E,1,3,255-E KBS-NSP,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Narayanaghatta,351-A,1,3,351-A,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Narayanakere,306-E,1,3,306-E KBS-NYK,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ National Law College University,225-C,1,3,225-C KBS-NLS,9360,12.988787012820513,77.58021691025641
Kempegowda Bus Station ⇔ Nelamangala Bus Station,242-B,1,3,242-B KBS-TVK-NML,9360,12.988787012820513,77.58021691025641
