stop_id,stop_name,stop_lat,stop_lon,service_type,total_routes,hour,day_of_week,passenger_count,crowd_level,crowd_level_code,day_type,time_period,is_rush_hour
33058,ITI Layout,12.96784,77.50223,Weekday,4190,17,5,102,Very High,3,Weekend,Evening Rush,1
33059,ITI Layout,12.96788,77.50227,Weekday,4190,13,0,88,High,2,Weekday,Midday,0
33060,ITI Layout,12.93347,77.55782,Weekday,4190,21,1,37,Medium,1,Weekday,Night,0
33061,ITI Layout,13.03391,77.5686,Weekday,4190,19,0,123,Very High,3,Weekday,Evening Rush,1
26192,ITI Layout Cross,12.96197,77.49798,Weekday,4190,14,6,7,Low,0,Weekend,Midday,0
33064,ITI Layout Cross,12.96194,77.49798,Weekday,4190,10,4,26,Low,0,Weekday,Midday,0
20865,ITPL,12.98754,77.73636,Weekday,4190,15,6,46,Medium,1,Weekend,Midday,0
20866,ITPL,12.98766,77.73704,Weekday,4190,10,4,83,High,2,Weekday,Midday,0
36250,ITPL Back Gate Big Bazzar,12.98658,77.73165,Weekday,4190,7,0,27,Low,0,Weekday,Morning Rush,1
36251,ITPL Back Gate Big Bazzar,12.9863,77.73171,Weekday,4190,10,5,28,Low,0,Weekend,Midday,0
38121,ITPL Metro Station,12.98774,77.7373,Weekday,4190,8,4,112,Very High,3,Weekday,Morning Rush,1
38122,ITPL Metro Station,12.98754,77.7373,Weekday,4190,12,3,97,Very High,3,Weekday,Midday,0
20850,Ibbaluru,12.92129,77.66217,Weekday,4190,15,4,71,High,2,Weekday,Midday,0
20851,Ibbaluru,12.9216,77.66176,Weekday,4190,10,6,19,Low,0,Weekend,Midday,0
35771,Ibbaluru,12.92135,77.66195,Weekday,4190,13,0,90,High,2,Weekday,Midday,0
26094,Ice Factory Veerananjipura,13.12844,77.36744,Weekday,4190,6,5,58,Medium,1,Weekend,Morning Rush,0
26097,Ichangur,12.77163,77.74198,Weekday,4190,8,2,96,Very High,3,Weekday,Morning Rush,1
33023,Ichangur,12.77163,77.74207,Weekday,4190,8,5,38,Medium,1,Weekend,Morning Rush,1
26103,Ideal Homes,12.92282,77.51845,Weekday,4190,14,5,41,Medium,1,Weekend,Midday,0
33024,Ideal Homes,12.92278,77.51842,Weekday,4190,10,5,51,Medium,1,Weekend,Midday,0
23835,Iggluru,12.78655,77.70329,Weekday,4190,21,3,12,Low,0,Weekday,Night,0
23983,Iggluru,12.78653,77.70324,Weekday,4190,17,1,132,Very High,3,Weekday,Evening Rush,1
30986,Ilathore,13.22094,77.64473,Weekday,4190,14,6,42,Medium,1,Weekend,Midday,0
33442,Ilathore,13.22094,77.64475,Weekday,4190,18,0,28,Low,0,Weekday,Evening Rush,1
26105,Ilathore Cross,13.23071,77.64478,Weekday,4190,14,1,30,Low,0,Weekday,Midday,0
33025,Ilathore Cross,13.23075,77.64479,Weekday,4190,6,2,46,Medium,1,Weekday,Morning Rush,0
26111,Ilyas Nagara,12.90838,77.5704,Weekday,4190,7,1,36,Medium,1,Weekday,Morning Rush,1
26110,Ilyas Nagara Junction,12.90856,77.57039,Weekday,4190,10,0,96,Very High,3,Weekday,Midday,0
23559,Immadihalli,12.96674,77.76313,Weekday,4190,9,6,91,Very High,3,Weekend,Midday,1
23562,Immadihalli,12.96669,77.76309,Weekday,4190,20,6,61,High,2,Weekend,Night,0
23687,Immadihalli,12.96588,77.76326,Weekday,4190,15,0,83,High,2,Weekday,Midday,0
27559,Inchara Hotel JP Nagar,12.90252,77.5832,Weekday,4190,14,2,18,Low,0,Weekday,Midday,0
37836,Inchara Hotel JP Nagar,12.90272,77.5858,Weekday,4190,12,0,53,Medium,1,Weekday,Midday,0
38510,Inchara Hotel/Zaitoon,12.90057,77.58582,Weekday,4190,11,2,48,Medium,1,Weekday,Midday,0
20852,Income Tax Layout,12.96007,77.53112,Weekday,4190,12,2,14,Low,0,Weekday,Midday,0
20853,Income Tax Layout,12.96014,77.53108,Weekday,4190,6,0,34,Medium,1,Weekday,Morning Rush,0
26090,Indian Air Force,13.13092,77.6153,Weekday,4190,6,4,65,High,2,Weekday,Morning Rush,0
33030,Indian Air Force,13.13103,77.61503,Weekday,4190,13,6,69,High,2,Weekend,Midday,0
39276,Indian Air Force FLY,13.13116,77.61509,Weekday,4190,18,2,109,Very High,3,Weekday,Evening Rush,1
39277,Indian Air Force FLY,13.13153,77.61544,Weekday,4190,18,0,121,Very High,3,Weekday,Evening Rush,1
20855,Indian Express,12.98408,77.59827,Weekday,4190,7,4,142,Very High,3,Weekday,Morning Rush,1
20857,Indian Express,12.98393,77.5974,Weekday,4190,17,6,64,High,2,Weekend,Evening Rush,1
22068,Indian Express,12.98421,77.59735,Weekday,4190,15,2,98,Very High,3,Weekday,Midday,0
26121,Indian Express,12.98387,77.59645,Weekday,4190,16,6,59,Medium,1,Weekend,Midday,0
35138,Indian Express,12.98362,77.59646,Weekday,4190,14,4,18,Low,0,Weekday,Midday,0
35192,Indian Express,12.98402,77.59716,Weekday,4190,12,6,13,Low,0,Weekend,Midday,0
33033,Indian Institute of Horticultural Research,13.13542,77.49096,Weekday,4190,11,3,19,Low,0,Weekday,Midday,0
26123,Indian Institute of Horticultural Research TB,13.13542,77.49099,Weekday,4190,6,5,57,Medium,1,Weekend,Morning Rush,0
22070,Indian Oil,13.00598,77.63877,Weekday,4190,6,3,71,High,2,Weekday,Morning Rush,0
22071,Indian Oil,13.00548,77.63871,Weekday,4190,7,4,148,Very High,3,Weekday,Morning Rush,1
38581,Indira Canteen (DESI MASALA),13.01772,77.65219,Weekday,4190,11,2,69,High,2,Weekday,Midday,0
38582,Indira Canteen (DESI MASALA),13.01759,77.65205,Weekday,4190,19,0,42,Medium,1,Weekday,Evening Rush,1
23681,Indira Nursing Home,12.92921,77.56441,Weekday,4190,11,1,47,Medium,1,Weekday,Midday,0
23733,Indira Nursing Home,12.92907,77.5646,Weekday,4190,7,0,22,Low,0,Weekday,Morning Rush,1
33034,Indira Priyadarshini Nagara,13.00712,77.51729,Weekday,4190,6,6,16,Low,0,Weekend,Morning Rush,0
24040,Indiragandhi Circle,12.91095,77.57876,Weekday,4190,15,1,56,Medium,1,Weekday,Midday,0
35193,Indiragandhi Circle,12.91088,77.57862,Weekday,4190,10,1,54,Medium,1,Weekday,Midday,0
39136,Indiranagar Grama,13.18534,77.28468,Weekday,4190,10,6,9,Low,0,Weekend,Midday,0
39137,Indiranagar Grama,13.18512,77.28449,Weekday,4190,7,6,91,Very High,3,Weekend,Morning Rush,1
26129,Indiranagara,13.02768,77.4938,Weekday,4190,11,2,62,High,2,Weekday,Midday,0
33035,Indiranagara,13.02772,77.4937,Weekday,4190,21,4,75,High,2,Weekday,Night,0
22072,Indiranagara 100ft Road,12.96711,77.64154,Weekday,4190,14,0,71,High,2,Weekday,Midday,0
22073,Indiranagara 100ft Road,12.96658,77.64141,Weekday,4190,7,4,48,Medium,1,Weekday,Morning Rush,1
26131,Indiranagara 12th Main,12.97026,77.64122,Weekday,4190,15,3,53,Medium,1,Weekday,Midday,0
33036,Indiranagara 12th Main,12.97035,77.64134,Weekday,4190,7,2,91,Very High,3,Weekday,Morning Rush,1
21999,Indiranagara 6th Main,12.974,77.64118,Weekday,4190,21,2,55,Medium,1,Weekday,Night,0
22000,Indiranagara 6th Main,12.974,77.64103,Weekday,4190,21,3,28,Low,0,Weekday,Night,0
26134,Indiranagara Metro Station,12.97826,77.6386,Weekday,4190,8,0,145,Very High,3,Weekday,Morning Rush,1
33037,Indiranagara Metro Station,12.97837,77.63848,Weekday,4190,18,5,97,Very High,3,Weekend,Evening Rush,1
22387,Indiranagara Police Station/KFC,12.9781,77.64094,Weekday,4190,12,3,56,Medium,1,Weekday,Midday,0
22388,Indiranagara Police Station/KFC,12.97833,77.64065,Weekday,4190,11,0,61,High,2,Weekday,Midday,0
22389,Indiranagara Police Station/KFC,12.97857,77.6408,Weekday,4190,17,1,49,Medium,1,Weekday,Evening Rush,1
22390,Indiranagara Police Station/KFC,12.97844,77.64125,Weekday,4190,13,6,18,Low,0,Weekend,Midday,0
26136,Indlavadi,12.72827,77.63875,Weekday,4190,20,2,98,Very High,3,Weekday,Night,0
33038,Indlavadi,12.72822,77.63875,Weekday,4190,13,0,55,Medium,1,Weekday,Midday,0
24092,Indlavadi Cross,12.73197,77.67088,Weekday,4190,11,4,73,High,2,Weekday,Midday,0
24217,Indlavadi Cross,12.73193,77.67082,Weekday,4190,17,6,38,Medium,1,Weekend,Evening Rush,1
22074,Indlubele,12.79089,77.77629,Weekday,4190,16,4,59,Medium,1,Weekday,Midday,0
22075,Indlubele,12.79079,77.77618,Weekday,4190,15,6,51,Medium,1,Weekend,Midday,0
22076,Indo American Hybrid Farm,12.90406,77.51236,Weekday,4190,8,2,55,Medium,1,Weekday,Morning Rush,1
22077,Indo American Hybrid Farm,12.90402,77.51245,Weekday,4190,21,3,95,Very High,3,Weekday,Night,0
26140,Indo Dyanish Farm,13.16133,77.48019,Weekday,4190,8,5,68,High,2,Weekend,Morning Rush,1
33040,Indo Dyanish Farm,13.16126,77.48011,Weekday,4190,20,3,68,High,2,Weekday,Night,0
23935,Indoor Stadium,12.94272,77.62259,Weekday,4190,6,0,14,Low,0,Weekday,Morning Rush,0
23946,Indoor Stadium,12.94262,77.62251,Weekday,4190,21,3,63,High,2,Weekday,Night,0
26142,Indrasanahalli,13.22581,77.61389,Weekday,4190,21,2,53,Medium,1,Weekday,Night,0
22078,Industrial Area Rajajinagara,12.98202,77.54905,Weekday,4190,12,0,51,Medium,1,Weekday,Midday,0
22079,Industrial Area Rajajinagara,12.98206,77.5487,Weekday,4190,10,1,81,High,2,Weekday,Midday,0
23876,Industrial Area Water Tank Bommasandra,12.81695,77.67627,Weekday,4190,9,3,99,Very High,3,Weekday,Midday,1
23890,Industrial Area Water Tank Bommasandra,12.817,77.67616,Weekday,4190,15,3,56,Medium,1,Weekday,Midday,0
21538,Industrial Town Rajajinagara,12.98447,77.54837,Weekday,4190,20,5,59,Medium,1,Weekend,Night,0
24068,Industrial Town Rajajinagara,12.98453,77.54819,Weekday,4190,9,0,51,Medium,1,Weekday,Midday,1
20858,Infosys Parking Lot,12.84993,77.66299,Weekday,4190,19,4,79,High,2,Weekday,Evening Rush,1
26149,Injanahalli,13.06301,77.8838,Weekday,4190,9,3,36,Medium,1,Weekday,Midday,1
33044,Injanahalli,13.06308,77.88382,Weekday,4190,11,2,60,Medium,1,Weekday,Midday,0
26152,InoorDoddy,12.71697,77.52492,Weekday,4190,20,3,62,High,2,Weekday,Night,0
39288,Inorapalya,12.84025,77.41707,Weekday,4190,13,5,30,Low,0,Weekend,Midday,0
20859,Iskcon Temple,13.01174,77.55174,Weekday,4190,13,1,86,High,2,Weekday,Midday,0
20860,Iskcon Temple,13.0116,77.55103,Weekday,4190,10,5,11,Low,0,Weekend,Midday,0
26159,Islampura,13.12131,77.38582,Weekday,4190,20,3,86,High,2,Weekday,Night,0
33048,Islampura,13.1211,77.38582,Weekday,4190,11,4,79,High,2,Weekday,Midday,0
26161,Islampura Cross,13.11312,77.38879,Weekday,4190,9,6,31,Medium,1,Weekend,Midday,1
33049,Islampura Cross,13.11311,77.38874,Weekday,4190,17,3,24,Low,0,Weekday,Evening Rush,1
26173,Isuvanahalli,13.20218,77.33784,Weekday,4190,19,0,148,Very High,3,Weekday,Evening Rush,1
33054,Isuvanahalli,13.20213,77.33788,Weekday,4190,16,3,88,High,2,Weekday,Midday,0
26194,Ittagalpura,13.17078,77.54228,Weekday,4190,18,4,97,Very High,3,Weekday,Evening Rush,1
33065,Ittagalpura,13.1707,77.54239,Weekday,4190,14,0,58,Medium,1,Weekday,Midday,0
26196,Ittagalpura Cross,13.17461,77.54267,Weekday,4190,13,2,51,Medium,1,Weekday,Midday,0
33066,Ittagalpura Cross,13.1747,77.54259,Weekday,4190,15,0,32,Medium,1,Weekday,Midday,0
26198,Ittagalpura Gate,13.17012,77.55025,Weekday,4190,17,5,64,High,2,Weekend,Evening Rush,1
33067,Ittagalpura Gate,13.17008,77.55028,Weekday,4190,15,1,88,High,2,Weekday,Midday,0
26200,Ittamadu,12.75659,77.40471,Weekday,4190,6,5,43,Medium,1,Weekend,Morning Rush,0
33068,Ittamadu,12.75661,77.40465,Weekday,4190,20,6,17,Low,0,Weekend,Night,0
35090,Ittamadu,12.91966,77.5424,Weekday,4190,7,0,69,High,2,Weekday,Morning Rush,1
24343,Ittamadu 1,12.91963,77.54234,Weekday,4190,14,2,27,Low,0,Weekday,Midday,0
26202,Ittanguru,12.88205,77.78861,Weekday,4190,13,3,29,Low,0,Weekday,Midday,0
33069,Ittanguru,12.882,77.78863,Weekday,4190,19,0,82,High,2,Weekday,Evening Rush,1
22087,Ittige Factory,13.10253,77.62899,Weekday,4190,8,5,11,Low,0,Weekend,Morning Rush,1
22088,Ittige Factory,13.10246,77.62907,Weekday,4190,13,0,96,Very High,3,Weekday,Midday,0
33073,Ittige Factory,12.91999,77.46129,Weekday,4190,17,0,108,Very High,3,Weekday,Evening Rush,1
33074,Ittige Factory,12.92002,77.46114,Weekday,4190,6,0,12,Low,0,Weekday,Morning Rush,0
26212,Ivarukandapura,13.1377,77.49446,Weekday,4190,15,2,55,Medium,1,Weekday,Midday,0
33076,Ivarukandapura,13.1377,77.49449,Weekday,4190,9,4,87,High,2,Weekday,Midday,1
26214,J Srinivasa Reddy Layout,12.86395,77.55414,Weekday,4190,8,4,15,Low,0,Weekday,Morning Rush,1
27670,JBN Petrol Bunk,12.9675,77.65613,Weekday,4190,11,0,31,Medium,1,Weekday,Midday,0
35941,JBN Petrol Bunk,12.96739,77.65645,Weekday,4190,12,2,23,Low,0,Weekday,Midday,0
33123,JC Nagara,13.00508,77.59394,Weekday,4190,9,2,141,Very High,3,Weekday,Midday,1
33125,JC Nagara,13.00606,77.53499,Weekday,4190,12,6,37,Medium,1,Weekend,Midday,0
34811,JC Nagara Kurubarahalli,13.00592,77.53494,Weekday,4190,14,0,15,Low,0,Weekday,Midday,0
39422,JC Road,12.95775,77.58205,Weekday,4190,16,5,51,Medium,1,Weekend,Midday,0
26329,JHBCS Layout,12.91136,77.56329,Weekday,4190,7,5,31,Medium,1,Weekend,Morning Rush,1
33130,JHBCS Layout,12.91133,77.56334,Weekday,4190,16,1,13,Low,0,Weekday,Midday,0
26331,JHBCS Layout Cross,12.913,77.56344,Weekday,4190,8,0,18,Low,0,Weekday,Morning Rush,1
33131,JHBCS Layout Cross,12.91302,77.56349,Weekday,4190,10,1,39,Medium,1,Weekday,Midday,0
38429,JK Basavanna Nagara,13.1028,77.53692,Weekday,4190,8,5,42,Medium,1,Weekend,Morning Rush,1
30456,JP Nagara 15th Cross,12.90639,77.58758,Weekday,4190,16,5,30,Low,0,Weekend,Midday,0
33177,JP Nagara 15th Cross,12.90665,77.58581,Weekday,4190,13,0,92,Very High,3,Weekday,Midday,0
35347,JP Nagara 15th Cross,12.90707,77.58567,Weekday,4190,17,1,43,Medium,1,Weekday,Evening Rush,1
36539,JP Nagara 15th Cross,12.90624,77.58563,Weekday,4190,15,1,96,Very High,3,Weekday,Midday,0
31378,JP Nagara 15th Cross 1,12.90626,77.58764,Weekday,4190,13,0,63,High,2,Weekday,Midday,0
23665,JP Nagara 1st Phase,12.91125,77.57452,Weekday,4190,13,6,23,Low,0,Weekend,Midday,0
24039,JP Nagara 1st Phase,12.91133,77.57458,Weekday,4190,17,1,36,Medium,1,Weekday,Evening Rush,1
23663,JP Nagara 24th Main 9th Cross,12.91052,77.58315,Weekday,4190,17,6,49,Medium,1,Weekend,Evening Rush,1
24041,JP Nagara 24th Main 9th Cross,12.91059,77.58331,Weekday,4190,14,3,32,Medium,1,Weekday,Midday,0
30457,JP Nagara 3rd Phase,12.90716,77.59991,Weekday,4190,9,5,64,High,2,Weekend,Midday,1
35076,JP Nagara 3rd Phase,12.90809,77.60045,Weekday,4190,10,4,75,High,2,Weekday,Midday,0
35126,JP Nagara 3rd Phase,12.90707,77.60015,Weekday,4190,10,6,46,Medium,1,Weekend,Midday,0
35233,JP Nagara 3rd Phase,12.90765,77.60035,Weekday,4190,13,6,46,Medium,1,Weekend,Midday,0
36198,JP Nagara 3rd Phase,12.90854,77.60073,Weekday,4190,12,6,61,High,2,Weekend,Midday,0
30461,JP Nagara 5th Phase,12.90637,77.59035,Weekday,4190,14,2,61,High,2,Weekday,Midday,0
33179,JP Nagara 5th Phase,12.90621,77.59031,Weekday,4190,20,1,44,Medium,1,Weekday,Night,0
30463,JP Nagara 6th Phase,12.90634,77.57778,Weekday,4190,20,1,83,High,2,Weekday,Night,0
33180,JP Nagara 6th Phase,12.90652,77.57765,Weekday,4190,21,2,23,Low,0,Weekday,Night,0
35926,JP Nagara Metro Station,12.908,77.57312,Weekday,4190,19,1,34,Medium,1,Weekday,Evening Rush,1
38795,JP Nagara Metro Station,12.90795,77.57299,Weekday,4190,13,2,42,Medium,1,Weekday,Midday,0
35203,JP Nagara Water Tank,12.91374,77.59503,Weekday,4190,7,6,64,High,2,Weekend,Morning Rush,1
22121,JSS College,12.90387,77.50822,Weekday,4190,15,0,10,Low,0,Weekday,Midday,0
22122,JSS College,12.90382,77.50828,Weekday,4190,17,3,64,High,2,Weekday,Evening Rush,1
26216,Jadenahalli,12.83986,77.39529,Weekday,4190,9,6,29,Low,0,Weekend,Midday,1
33078,Jadenahalli,12.83983,77.39532,Weekday,4190,11,3,33,Medium,1,Weekday,Midday,0
26218,Jadigenahalli,13.05191,77.85434,Weekday,4190,17,5,13,Low,0,Weekend,Evening Rush,1
33079,Jadigenahalli,13.05173,77.85428,Weekday,4190,7,6,47,Medium,1,Weekend,Morning Rush,1
26220,Jadigenahalli Hospital,13.04648,77.85875,Weekday,4190,12,4,86,High,2,Weekday,Midday,0
33080,Jadigenahalli Hospital,13.04634,77.85878,Weekday,4190,21,1,67,High,2,Weekday,Night,0
33081,Jagajeevanram Nagara,12.96461,77.55486,Weekday,4190,8,4,61,High,2,Weekday,Morning Rush,1
22089,Jai Bharath Nagara,13.00156,77.63032,Weekday,4190,18,0,27,Low,0,Weekday,Evening Rush,1
22090,Jai Bharath Nagara,13.00153,77.6308,Weekday,4190,8,3,133,Very High,3,Weekday,Morning Rush,1
21100,Jai Bheem Circle (Poornima Theatre),12.961,77.58802,Weekday,4190,16,6,53,Medium,1,Weekend,Midday,0
22676,Jai Bheem Circle (Poornima Theatre),12.96081,77.58814,Weekday,4190,7,0,43,Medium,1,Weekday,Morning Rush,1
29447,Jai Bheem nagara (Ado Sonnahatti),12.77798,77.71554,Weekday,4190,16,0,83,High,2,Weekday,Midday,0
35547,Jai Bheem nagara (Ado Sonnahatti),12.77797,77.71547,Weekday,4190,13,1,71,High,2,Weekday,Midday,0
26230,Jai Bheema Nagara,12.91946,77.61567,Weekday,4190,11,0,67,High,2,Weekday,Midday,0
35287,Jai Bheema Nagara,12.91944,77.61568,Weekday,4190,6,6,21,Low,0,Weekend,Morning Rush,0
26232,Jai Bhuvaneshwari Nagara,13.01422,77.53179,Weekday,4190,17,6,79,High,2,Weekend,Evening Rush,1
33085,Jai Bhuvaneshwari Nagara,13.01419,77.53174,Weekday,4190,6,3,84,High,2,Weekday,Morning Rush,0
26236,Jai Maruthi Nagara,13.00758,77.53111,Weekday,4190,12,6,68,High,2,Weekend,Midday,0
33086,Jai Maruthi Nagara,13.00759,77.53118,Weekday,4190,21,4,57,Medium,1,Weekday,Night,0
33087,Jai Maruthi Nagara,13.18643,77.3813,Weekday,4190,13,3,17,Low,0,Weekday,Midday,0
33088,Jai Maruthi Nagara,13.18638,77.38134,Weekday,4190,10,1,82,High,2,Weekday,Midday,0
26238,Jai Maruthi Nagara Circle,13.00997,77.53282,Weekday,4190,21,3,24,Low,0,Weekday,Night,0
33089,Jai Maruthi Nagara Circle,13.00993,77.53279,Weekday,4190,17,2,61,High,2,Weekday,Evening Rush,1
26242,Jakkanahalli,13.17996,77.34581,Weekday,4190,21,4,62,High,2,Weekday,Night,0
33091,Jakkanahalli,13.17995,77.34575,Weekday,4190,16,2,76,High,2,Weekday,Midday,0
26244,Jakkanahalli Cross,13.16541,77.33449,Weekday,4190,10,2,13,Low,0,Weekday,Midday,0
33092,Jakkanahalli Cross,13.16538,77.33446,Weekday,4190,9,5,40,Medium,1,Weekend,Midday,1
23895,Jakkasandra,12.92481,77.63802,Weekday,4190,19,6,23,Low,0,Weekend,Evening Rush,1
23920,Jakkasandra,12.92454,77.63826,Weekday,4190,11,1,30,Low,0,Weekday,Midday,0
26246,Jakkur,13.07936,77.60742,Weekday,4190,19,0,75,High,2,Weekday,Evening Rush,1
33093,Jakkur,13.07926,77.60749,Weekday,4190,11,2,28,Low,0,Weekday,Midday,0
26249,Jakkur 18th Cross,13.06883,77.60348,Weekday,4190,8,3,85,High,2,Weekday,Morning Rush,1
33094,Jakkur 18th Cross,13.06888,77.60336,Weekday,4190,21,0,95,Very High,3,Weekday,Night,0
35272,Jakkur 18th Cross,13.06885,77.60338,Weekday,4190,14,3,72,High,2,Weekday,Midday,0
26250,Jakkur Aerodrum,13.07701,77.59258,Weekday,4190,17,3,43,Medium,1,Weekday,Evening Rush,1
35376,Jakkur Aerodrum,13.07701,77.59301,Weekday,4190,16,0,73,High,2,Weekday,Midday,0
26251,Jakkur Double Road,13.07247,77.60406,Weekday,4190,19,0,69,High,2,Weekday,Evening Rush,1
26255,Jakkur Layout,13.0716,77.5999,Weekday,4190,12,6,28,Low,0,Weekend,Midday,0
33096,Jakkur Layout,13.07161,77.59994,Weekday,4190,21,3,83,High,2,Weekday,Night,0
26252,Jakkur Layout  Shanimahatma Temple,13.07302,77.60121,Weekday,4190,6,1,27,Low,0,Weekday,Morning Rush,0
26253,Jakkur Layout  shanimahatma Temple,13.07292,77.60125,Weekday,4190,20,6,20,Low,0,Weekend,Night,0
35094,Jakkur Layout 3rd Cross,13.06955,77.60172,Weekday,4190,18,4,136,Very High,3,Weekday,Evening Rush,1
24105,Jakkur Layout 3rd Cross.,13.06952,77.60166,Weekday,4190,12,5,14,Low,0,Weekend,Midday,0
26257,Jakkur Layout Double Road,13.07255,77.60401,Weekday,4190,10,4,95,Very High,3,Weekday,Midday,0
33097,Jakkur Layout Double Road,13.07271,77.60407,Weekday,4190,10,1,53,Medium,1,Weekday,Midday,0
35834,Jakkur Layout Double Road,13.07265,77.60422,Weekday,4190,19,6,95,Very High,3,Weekend,Evening Rush,1
35767,Jalabhavan,12.92407,77.6004,Weekday,4190,18,5,76,High,2,Weekend,Evening Rush,1
21461,Jalahalli Bakery,13.04264,77.54978,Weekday,4190,7,6,45,Medium,1,Weekend,Morning Rush,1
21539,Jalahalli Bakery,13.04254,77.54977,Weekday,4190,9,0,144,Very High,3,Weekday,Midday,1
20867,Jalahalli Cross,13.03991,77.51823,Weekday,4190,17,5,77,High,2,Weekend,Evening Rush,1
20869,Jalahalli Cross,13.0399,77.51879,Weekday,4190,11,3,64,High,2,Weekday,Midday,0
20870,Jalahalli Cross,13.03968,77.51846,Weekday,4190,15,4,83,High,2,Weekday,Midday,0
22091,Jalahalli Cross,13.04066,77.51872,Weekday,4190,20,5,7,Low,0,Weekend,Night,0
39179,Jalahalli Cross,13.04017,77.51843,Weekday,4190,16,3,47,Medium,1,Weekday,Midday,0
35866,Jalahalli Cross  Metro Station Departure,13.0396,77.51933,Weekday,4190,12,6,12,Low,0,Weekend,Midday,0
36453,Jalahalli Cross Metro Station Arrival,13.03971,77.5191,Weekday,4190,21,1,80,High,2,Weekday,Night,0
22092,Jalahalli East,13.06759,77.54464,Weekday,4190,16,5,18,Low,0,Weekend,Midday,0
22093,Jalahalli East,13.06758,77.54452,Weekday,4190,10,3,61,High,2,Weekday,Midday,0
26259,Jalahalli East 7th Camp,13.07354,77.5465,Weekday,4190,14,6,18,Low,0,Weekend,Midday,0
33098,Jalahalli East 7th Camp,13.07354,77.54636,Weekday,4190,8,6,75,High,2,Weekend,Morning Rush,1
22707,Jalahalli Police Station,13.04889,77.5495,Weekday,4190,6,6,29,Low,0,Weekend,Morning Rush,0
37103,Jalahalli Police Station,13.04889,77.55009,Weekday,4190,9,1,19,Low,0,Weekday,Midday,1
21540,Jalahalli Village,13.04179,77.54725,Weekday,4190,14,0,96,Very High,3,Weekday,Midday,0
21541,Jalahalli Village,13.04165,77.54718,Weekday,4190,9,1,126,Very High,3,Weekday,Midday,1
26268,Jalahalli West Shettyhalli Road,13.05921,77.52024,Weekday,4190,7,1,91,Very High,3,Weekday,Morning Rush,1
33102,Jalahalli West Shettyhalli Road,13.05922,77.52027,Weekday,4190,15,4,18,Low,0,Weekday,Midday,0
22659,Jalavayu Vihara,13.02137,77.63703,Weekday,4190,19,6,76,High,2,Weekend,Evening Rush,1
22663,Jalavayu Vihara,13.02117,77.63695,Weekday,4190,19,3,58,Medium,1,Weekday,Evening Rush,1
26269,Jalige,13.22619,77.58415,Weekday,4190,10,5,11,Low,0,Weekend,Midday,0
36099,Jalige,13.22605,77.58408,Weekday,4190,8,4,21,Low,0,Weekday,Morning Rush,1
22096,Jalli Machine,13.08601,77.55551,Weekday,4190,18,6,89,High,2,Weekend,Evening Rush,1
22097,Jalli Machine,13.08606,77.55537,Weekday,4190,17,2,108,Very High,3,Weekday,Evening Rush,1
22098,Jalli Machine,13.08605,77.5556,Weekday,4190,18,1,15,Low,0,Weekday,Evening Rush,1
22099,Jalli Machine,13.086,77.5556,Weekday,4190,14,2,24,Low,0,Weekday,Midday,0
24145,Jalli Machine,12.83625,77.62506,Weekday,4190,9,6,102,Very High,3,Weekend,Midday,1
24157,Jalli Machine,12.83621,77.62502,Weekday,4190,11,4,91,Very High,3,Weekday,Midday,0
26271,Jalli Machine,13.04518,77.31539,Weekday,4190,7,3,70,High,2,Weekday,Morning Rush,1
33103,Jalli Machine,13.04521,77.31545,Weekday,4190,11,4,51,Medium,1,Weekday,Midday,0
35063,Jambu Savari Dinne,12.86562,77.58098,Weekday,4190,8,3,82,High,2,Weekday,Morning Rush,1
35091,Jambu Savari Dinne,12.86577,77.5809,Weekday,4190,17,3,93,Very High,3,Weekday,Evening Rush,1
35343,Jambu Savari Dinne,12.86587,77.58093,Weekday,4190,17,6,36,Medium,1,Weekend,Evening Rush,1
35804,Jambu Savari Dinne,12.86571,77.58097,Weekday,4190,14,0,70,High,2,Weekday,Midday,0
22100,Janaki Rama Layout,13.04319,77.6424,Weekday,4190,16,6,53,Medium,1,Weekend,Midday,0
24048,Janaki Rama Layout,13.04325,77.64228,Weekday,4190,7,1,94,Very High,3,Weekday,Morning Rush,1
20872,Janapriya Apartment,13.07349,77.50307,Weekday,4190,20,4,31,Medium,1,Weekday,Night,0
20873,Janapriya Apartment,13.07319,77.50318,Weekday,4190,17,3,52,Medium,1,Weekday,Evening Rush,1
20874,Janapriya Apartment,12.98895,77.49938,Weekday,4190,17,6,96,Very High,3,Weekend,Evening Rush,1
26277,Janapriya Apartment,12.9888,77.49952,Weekday,4190,14,6,48,Medium,1,Weekend,Midday,0
33104,Janapriya Apartment,13.07339,77.50292,Weekday,4190,10,4,48,Medium,1,Weekday,Midday,0
26276,Janapriya Greenwood Apartment,13.08514,77.51336,Weekday,4190,13,4,45,Medium,1,Weekday,Midday,0
33105,Janapriya Greenwood Apartment,13.08511,77.51335,Weekday,4190,7,3,45,Medium,1,Weekday,Morning Rush,1
